Group,feature,n_detected,n_total,Donor,gene_id,order
AB,DonA__EMOJOO_06835,10,10,DonA,EMOJOO_06835,first
AB,DonA__EMOJOO_06840,10,10,DonA,EMOJOO_06840,first
AB,DonA__EMOJOO_06845,10,10,DonA,EMOJOO_06845,first
AB,DonA__EMOJOO_06850,10,10,DonA,EMOJOO_06850,first
AB,DonA__EMOJOO_06865,10,10,DonA,EMOJOO_06865,first
AB,DonA__EMOJOO_06870,10,10,DonA,EMOJOO_06870,first
AB,DonA__EMOJOO_06875,10,10,DonA,EMOJOO_06875,first
AB,DonA__EMOJOO_06880,10,10,DonA,EMOJOO_06880,first
AB,DonA__EMOJOO_06885,10,10,DonA,EMOJOO_06885,first
AB,DonA__EMOJOO_06890,10,10,DonA,EMOJOO_06890,first
AB,DonA__EMOJOO_06895,10,10,DonA,EMOJOO_06895,first
AB,DonA__EMOJOO_06900,10,10,DonA,EMOJOO_06900,first
AB,DonA__EMOJOO_06905,10,10,DonA,EMOJOO_06905,first
AB,DonA__EMOJOO_06920,10,10,DonA,EMOJOO_06920,first
AB,DonA__EMOJOO_06925,10,10,DonA,EMOJOO_06925,first
AB,DonA__EMOJOO_06935,10,10,DonA,EMOJOO_06935,first
AB,DonA__EMOJOO_06940,10,10,DonA,EMOJOO_06940,first
AB,DonA__EMOJOO_06945,10,10,DonA,EMOJOO_06945,first
AB,DonA__EMOJOO_06965,10,10,DonA,EMOJOO_06965,first
AB,DonA__EMOJOO_06970,10,10,DonA,EMOJOO_06970,first
AB,DonA__EMOJOO_06975,10,10,DonA,EMOJOO_06975,first
AB,DonA__EMOJOO_06980,10,10,DonA,EMOJOO_06980,first
AB,DonA__EMOJOO_06985,10,10,DonA,EMOJOO_06985,first
AB,DonA__EMOJOO_06990,10,10,DonA,EMOJOO_06990,first
AB,DonA__EMOJOO_06995,10,10,DonA,EMOJOO_06995,first
AB,DonA__EMOJOO_07000,10,10,DonA,EMOJOO_07000,first
AB,DonA__EMOJOO_07005,10,10,DonA,EMOJOO_07005,first
AB,DonA__EMOJOO_07010,10,10,DonA,EMOJOO_07010,first
AB,DonA__EMOJOO_07015,10,10,DonA,EMOJOO_07015,first
AB,DonA__EMOJOO_07020,10,10,DonA,EMOJOO_07020,first
AB,DonA__EMOJOO_07025,10,10,DonA,EMOJOO_07025,first
AB,DonA__EMOJOO_07030,10,10,DonA,EMOJOO_07030,first
AB,DonA__EMOJOO_07045,10,10,DonA,EMOJOO_07045,first
AB,DonA__EMOJOO_07050,10,10,DonA,EMOJOO_07050,first
AB,DonA__EMOJOO_07065,10,10,DonA,EMOJOO_07065,first
AB,DonA__EMOJOO_07070,10,10,DonA,EMOJOO_07070,first
AB,DonA__EMOJOO_07075,10,10,DonA,EMOJOO_07075,first
AB,DonA__EMOJOO_07080,10,10,DonA,EMOJOO_07080,first
AB,DonA__EMOJOO_07085,10,10,DonA,EMOJOO_07085,first
AB,DonA__EMOJOO_07090,10,10,DonA,EMOJOO_07090,first
AB,DonA__EMOJOO_07095,10,10,DonA,EMOJOO_07095,first
AB,DonA__EMOJOO_07100,10,10,DonA,EMOJOO_07100,first
AB,DonA__EMOJOO_07105,10,10,DonA,EMOJOO_07105,first
AB,DonA__EMOJOO_07110,10,10,DonA,EMOJOO_07110,first
AB,DonA__EMOJOO_07115,10,10,DonA,EMOJOO_07115,first
AB,DonA__EMOJOO_07135,10,10,DonA,EMOJOO_07135,first
AB,DonA__EMOJOO_07145,10,10,DonA,EMOJOO_07145,first
AB,DonA__EMOJOO_07150,10,10,DonA,EMOJOO_07150,first
AB,DonA__EMOJOO_07155,10,10,DonA,EMOJOO_07155,first
AB,DonA__EMOJOO_07160,10,10,DonA,EMOJOO_07160,first
AB,DonA__EMOJOO_07165,10,10,DonA,EMOJOO_07165,first
AB,DonA__EMOJOO_07170,10,10,DonA,EMOJOO_07170,first
AB,DonA__EMOJOO_07175,10,10,DonA,EMOJOO_07175,first
AB,DonA__EMOJOO_07185,10,10,DonA,EMOJOO_07185,first
AB,DonA__EMOJOO_07190,10,10,DonA,EMOJOO_07190,first
AB,DonA__EMOJOO_07195,10,10,DonA,EMOJOO_07195,first
AB,DonA__EMOJOO_07200,10,10,DonA,EMOJOO_07200,first
AB,DonA__EMOJOO_07205,10,10,DonA,EMOJOO_07205,first
AB,DonA__EMOJOO_07210,10,10,DonA,EMOJOO_07210,first
AB,DonA__EMOJOO_07215,10,10,DonA,EMOJOO_07215,first
AB,DonA__EMOJOO_07220,10,10,DonA,EMOJOO_07220,first
AB,DonA__EMOJOO_07225,10,10,DonA,EMOJOO_07225,first
AB,DonA__EMOJOO_07230,10,10,DonA,EMOJOO_07230,first
AB,DonA__EMOJOO_07235,10,10,DonA,EMOJOO_07235,first
AB,DonA__EMOJOO_07240,10,10,DonA,EMOJOO_07240,first
AB,DonA__EMOJOO_07245,10,10,DonA,EMOJOO_07245,first
AB,DonA__EMOJOO_07250,10,10,DonA,EMOJOO_07250,first
AB,DonA__EMOJOO_07255,10,10,DonA,EMOJOO_07255,first
AB,DonA__EMOJOO_07260,10,10,DonA,EMOJOO_07260,first
AB,DonA__EMOJOO_07265,10,10,DonA,EMOJOO_07265,first
AB,DonA__EMOJOO_07270,10,10,DonA,EMOJOO_07270,first
AB,DonA__EMOJOO_07275,10,10,DonA,EMOJOO_07275,first
AB,DonA__EMOJOO_07280,10,10,DonA,EMOJOO_07280,first
AB,DonA__EMOJOO_07285,10,10,DonA,EMOJOO_07285,first
AB,DonA__EMOJOO_07290,10,10,DonA,EMOJOO_07290,first
AB,DonA__EMOJOO_07295,10,10,DonA,EMOJOO_07295,first
AB,DonA__EMOJOO_07300,10,10,DonA,EMOJOO_07300,first
AB,DonA__EMOJOO_07305,10,10,DonA,EMOJOO_07305,first
AB,DonA__EMOJOO_07310,10,10,DonA,EMOJOO_07310,first
AB,DonA__EMOJOO_07315,10,10,DonA,EMOJOO_07315,first
AB,DonA__EMOJOO_07335,10,10,DonA,EMOJOO_07335,first
AB,DonA__EMOJOO_07340,10,10,DonA,EMOJOO_07340,first
AB,DonA__EMOJOO_07345,10,10,DonA,EMOJOO_07345,first
AB,DonA__EMOJOO_07350,10,10,DonA,EMOJOO_07350,first
AB,DonA__EMOJOO_07370,10,10,DonA,EMOJOO_07370,first
AB,DonA__EMOJOO_07375,10,10,DonA,EMOJOO_07375,first
AB,DonA__EMOJOO_07380,10,10,DonA,EMOJOO_07380,first
AB,DonA__EMOJOO_07385,10,10,DonA,EMOJOO_07385,first
AB,DonA__EMOJOO_07390,10,10,DonA,EMOJOO_07390,first
AB,DonA__EMOJOO_07395,10,10,DonA,EMOJOO_07395,first
AB,DonA__EMOJOO_07400,10,10,DonA,EMOJOO_07400,first
AB,DonA__EMOJOO_07405,10,10,DonA,EMOJOO_07405,first
AB,DonA__EMOJOO_07410,10,10,DonA,EMOJOO_07410,first
AB,DonA__EMOJOO_07415,10,10,DonA,EMOJOO_07415,first
AB,DonA__EMOJOO_07420,10,10,DonA,EMOJOO_07420,first
AB,DonA__EMOJOO_07430,10,10,DonA,EMOJOO_07430,first
AB,DonA__EMOJOO_07435,10,10,DonA,EMOJOO_07435,first
AB,DonA__EMOJOO_07440,10,10,DonA,EMOJOO_07440,first
AB,DonA__EMOJOO_07450,10,10,DonA,EMOJOO_07450,first
AB,DonA__EMOJOO_07455,10,10,DonA,EMOJOO_07455,first
AB,DonA__EMOJOO_07460,10,10,DonA,EMOJOO_07460,first
AB,DonA__EMOJOO_07465,10,10,DonA,EMOJOO_07465,first
AB,DonA__EMOJOO_07470,10,10,DonA,EMOJOO_07470,first
AB,DonA__EMOJOO_07480,10,10,DonA,EMOJOO_07480,first
AB,DonA__EMOJOO_07485,10,10,DonA,EMOJOO_07485,first
AB,DonA__EMOJOO_07490,10,10,DonA,EMOJOO_07490,first
AB,DonA__EMOJOO_07495,10,10,DonA,EMOJOO_07495,first
AB,DonA__EMOJOO_07500,10,10,DonA,EMOJOO_07500,first
AB,DonA__EMOJOO_07505,10,10,DonA,EMOJOO_07505,first
AB,DonA__EMOJOO_07510,10,10,DonA,EMOJOO_07510,first
AB,DonA__EMOJOO_07515,10,10,DonA,EMOJOO_07515,first
AB,DonA__EMOJOO_07520,10,10,DonA,EMOJOO_07520,first
AB,DonA__EMOJOO_07525,10,10,DonA,EMOJOO_07525,first
AB,DonA__EMOJOO_07530,10,10,DonA,EMOJOO_07530,first
AB,DonA__EMOJOO_07535,10,10,DonA,EMOJOO_07535,first
AB,DonA__EMOJOO_07560,10,10,DonA,EMOJOO_07560,first
AB,DonA__EMOJOO_07565,10,10,DonA,EMOJOO_07565,first
AB,DonA__EMOJOO_07570,10,10,DonA,EMOJOO_07570,first
AB,DonA__EMOJOO_07585,10,10,DonA,EMOJOO_07585,first
AB,DonA__EMOJOO_07590,10,10,DonA,EMOJOO_07590,first
AB,DonA__EMOJOO_07605,10,10,DonA,EMOJOO_07605,first
AB,DonA__EMOJOO_07610,10,10,DonA,EMOJOO_07610,first
AB,DonA__EMOJOO_07615,10,10,DonA,EMOJOO_07615,first
AB,DonA__EMOJOO_07620,10,10,DonA,EMOJOO_07620,first
AB,DonA__EMOJOO_07625,10,10,DonA,EMOJOO_07625,first
AB,DonA__EMOJOO_07635,10,10,DonA,EMOJOO_07635,first
AB,DonA__EMOJOO_07640,10,10,DonA,EMOJOO_07640,first
AB,DonA__EMOJOO_07645,10,10,DonA,EMOJOO_07645,first
AB,DonA__EMOJOO_07650,10,10,DonA,EMOJOO_07650,first
AB,DonA__EMOJOO_07660,10,10,DonA,EMOJOO_07660,first
AB,DonA__EMOJOO_07675,10,10,DonA,EMOJOO_07675,first
AB,DonA__EMOJOO_07680,10,10,DonA,EMOJOO_07680,first
AB,DonA__EMOJOO_07685,10,10,DonA,EMOJOO_07685,first
AB,DonA__EMOJOO_07690,10,10,DonA,EMOJOO_07690,first
AB,DonA__EMOJOO_07695,10,10,DonA,EMOJOO_07695,first
AB,DonA__EMOJOO_07700,10,10,DonA,EMOJOO_07700,first
AB,DonA__EMOJOO_07710,10,10,DonA,EMOJOO_07710,first
AB,DonA__EMOJOO_07715,10,10,DonA,EMOJOO_07715,first
AB,DonA__EMOJOO_07720,10,10,DonA,EMOJOO_07720,first
AB,DonA__EMOJOO_07725,10,10,DonA,EMOJOO_07725,first
AB,DonA__EMOJOO_07730,10,10,DonA,EMOJOO_07730,first
AB,DonA__EMOJOO_07740,10,10,DonA,EMOJOO_07740,first
AB,DonA__EMOJOO_07745,10,10,DonA,EMOJOO_07745,first
AB,DonA__EMOJOO_07750,10,10,DonA,EMOJOO_07750,first
AB,DonA__EMOJOO_07755,10,10,DonA,EMOJOO_07755,first
AB,DonA__EMOJOO_07760,10,10,DonA,EMOJOO_07760,first
AB,DonA__EMOJOO_07765,10,10,DonA,EMOJOO_07765,first
AB,DonA__EMOJOO_07770,10,10,DonA,EMOJOO_07770,first
AB,DonA__EMOJOO_07775,10,10,DonA,EMOJOO_07775,first
AB,DonA__EMOJOO_07780,10,10,DonA,EMOJOO_07780,first
AB,DonA__EMOJOO_07795,10,10,DonA,EMOJOO_07795,first
AB,DonA__EMOJOO_07800,10,10,DonA,EMOJOO_07800,first
AB,DonA__EMOJOO_07805,10,10,DonA,EMOJOO_07805,first
AB,DonA__EMOJOO_07810,10,10,DonA,EMOJOO_07810,first
AB,DonA__EMOJOO_07820,10,10,DonA,EMOJOO_07820,first
AB,DonA__EMOJOO_07825,10,10,DonA,EMOJOO_07825,first
AB,DonA__EMOJOO_07830,10,10,DonA,EMOJOO_07830,first
AB,DonA__EMOJOO_07835,10,10,DonA,EMOJOO_07835,first
AB,DonA__EMOJOO_07840,10,10,DonA,EMOJOO_07840,first
AB,DonA__EMOJOO_07845,10,10,DonA,EMOJOO_07845,first
AB,DonA__EMOJOO_07850,10,10,DonA,EMOJOO_07850,first
AB,DonA__EMOJOO_07855,10,10,DonA,EMOJOO_07855,first
AB,DonA__EMOJOO_07860,10,10,DonA,EMOJOO_07860,first
AB,DonA__EMOJOO_07865,10,10,DonA,EMOJOO_07865,first
AB,DonA__EMOJOO_07870,10,10,DonA,EMOJOO_07870,first
AB,DonA__EMOJOO_07875,10,10,DonA,EMOJOO_07875,first
AB,DonA__EMOJOO_07880,10,10,DonA,EMOJOO_07880,first
AB,DonA__EMOJOO_07890,10,10,DonA,EMOJOO_07890,first
AB,DonA__EMOJOO_07895,10,10,DonA,EMOJOO_07895,first
AB,DonA__EMOJOO_07900,10,10,DonA,EMOJOO_07900,first
AB,DonA__EMOJOO_07905,10,10,DonA,EMOJOO_07905,first
AB,DonA__EMOJOO_07910,10,10,DonA,EMOJOO_07910,first
AB,DonA__EMOJOO_07915,10,10,DonA,EMOJOO_07915,first
AB,DonA__EMOJOO_07920,10,10,DonA,EMOJOO_07920,first
AB,DonA__EMOJOO_07925,10,10,DonA,EMOJOO_07925,first
AB,DonA__EMOJOO_07930,10,10,DonA,EMOJOO_07930,first
AB,DonA__EMOJOO_07935,10,10,DonA,EMOJOO_07935,first
AB,DonA__EMOJOO_07940,10,10,DonA,EMOJOO_07940,first
AB,DonA__EMOJOO_07955,10,10,DonA,EMOJOO_07955,first
AB,DonA__EMOJOO_07960,10,10,DonA,EMOJOO_07960,first
AB,DonA__EMOJOO_07965,10,10,DonA,EMOJOO_07965,first
AB,DonA__EMOJOO_07970,10,10,DonA,EMOJOO_07970,first
AB,DonA__EMOJOO_07975,10,10,DonA,EMOJOO_07975,first
AB,DonA__EMOJOO_07980,10,10,DonA,EMOJOO_07980,first
AB,DonA__EMOJOO_07985,10,10,DonA,EMOJOO_07985,first
AB,DonA__EMOJOO_1000955,10,10,DonA,EMOJOO_1000955,first
AB,DonA__EMOJOO_1000960,10,10,DonA,EMOJOO_1000960,first
AB,DonA__EMOJOO_1000975,10,10,DonA,EMOJOO_1000975,first
AB,DonA__EMOJOO_1001595,10,10,DonA,EMOJOO_1001595,first
AB,DonA__EMOJOO_1001770,10,10,DonA,EMOJOO_1001770,first
AB,DonA__EMOJOO_1003060,10,10,DonA,EMOJOO_1003060,first
AB,DonA__EMOJOO_1004975,10,10,DonA,EMOJOO_1004975,first
AB,DonA__EMOJOO_1004985,10,10,DonA,EMOJOO_1004985,first
AB,DonA__EMOJOO_1005395,10,10,DonA,EMOJOO_1005395,first
AB,DonA__EMOJOO_100575,10,10,DonA,EMOJOO_100575,first
AB,DonA__EMOJOO_100580,10,10,DonA,EMOJOO_100580,first
AB,DonA__EMOJOO_100600,10,10,DonA,EMOJOO_100600,first
AB,DonA__EMOJOO_100605,10,10,DonA,EMOJOO_100605,first
AB,DonA__EMOJOO_1006130,10,10,DonA,EMOJOO_1006130,first
AB,DonA__EMOJOO_1007715,10,10,DonA,EMOJOO_1007715,first
AB,DonA__EMOJOO_1007720,10,10,DonA,EMOJOO_1007720,first
AB,DonA__EMOJOO_1007910,10,10,DonA,EMOJOO_1007910,first
AB,DonA__EMOJOO_1007915,10,10,DonA,EMOJOO_1007915,first
AB,DonA__EMOJOO_1007920,10,10,DonA,EMOJOO_1007920,first
AB,DonA__EMOJOO_1007925,10,10,DonA,EMOJOO_1007925,first
AB,DonA__EMOJOO_1007975,10,10,DonA,EMOJOO_1007975,first
AB,DonA__EMOJOO_1007995,10,10,DonA,EMOJOO_1007995,first
AB,DonA__EMOJOO_1009250,10,10,DonA,EMOJOO_1009250,first
AB,DonA__EMOJOO_1009255,10,10,DonA,EMOJOO_1009255,first
AB,DonA__EMOJOO_1009720,10,10,DonA,EMOJOO_1009720,first
AB,DonA__EMOJOO_1009730,10,10,DonA,EMOJOO_1009730,first
AB,DonA__EMOJOO_1009735,10,10,DonA,EMOJOO_1009735,first
AB,DonA__EMOJOO_1009755,10,10,DonA,EMOJOO_1009755,first
AB,DonA__EMOJOO_1010675,10,10,DonA,EMOJOO_1010675,first
AB,DonA__EMOJOO_1011700,10,10,DonA,EMOJOO_1011700,first
AB,DonA__EMOJOO_1012845,10,10,DonA,EMOJOO_1012845,first
AB,DonA__EMOJOO_1012865,10,10,DonA,EMOJOO_1012865,first
AB,DonA__EMOJOO_1012870,10,10,DonA,EMOJOO_1012870,first
AB,DonA__EMOJOO_1014225,10,10,DonA,EMOJOO_1014225,first
AB,DonA__EMOJOO_1014235,10,10,DonA,EMOJOO_1014235,first
AB,DonA__EMOJOO_1014915,10,10,DonA,EMOJOO_1014915,first
AB,DonA__EMOJOO_1016920,10,10,DonA,EMOJOO_1016920,first
AB,DonA__EMOJOO_1017160,10,10,DonA,EMOJOO_1017160,first
AB,DonA__EMOJOO_1020000,10,10,DonA,EMOJOO_1020000,first
AB,DonA__EMOJOO_1020020,10,10,DonA,EMOJOO_1020020,first
AB,DonA__EMOJOO_1020025,10,10,DonA,EMOJOO_1020025,first
AB,DonA__EMOJOO_1020200,10,10,DonA,EMOJOO_1020200,first
AB,DonA__EMOJOO_1020205,10,10,DonA,EMOJOO_1020205,first
AB,DonA__EMOJOO_1020210,10,10,DonA,EMOJOO_1020210,first
AB,DonA__EMOJOO_1020220,10,10,DonA,EMOJOO_1020220,first
AB,DonA__EMOJOO_1020225,10,10,DonA,EMOJOO_1020225,first
AB,DonA__EMOJOO_1021580,10,10,DonA,EMOJOO_1021580,first
AB,DonA__EMOJOO_1021585,10,10,DonA,EMOJOO_1021585,first
AB,DonA__EMOJOO_1021590,10,10,DonA,EMOJOO_1021590,first
AB,DonA__EMOJOO_1021595,10,10,DonA,EMOJOO_1021595,first
AB,DonA__EMOJOO_1021605,10,10,DonA,EMOJOO_1021605,first
AB,DonA__EMOJOO_1021610,10,10,DonA,EMOJOO_1021610,first
AB,DonA__EMOJOO_1021615,10,10,DonA,EMOJOO_1021615,first
AB,DonA__EMOJOO_1021620,10,10,DonA,EMOJOO_1021620,first
AB,DonA__EMOJOO_1021625,10,10,DonA,EMOJOO_1021625,first
AB,DonA__EMOJOO_1021630,10,10,DonA,EMOJOO_1021630,first
AB,DonA__EMOJOO_1021645,10,10,DonA,EMOJOO_1021645,first
AB,DonA__EMOJOO_1021930,10,10,DonA,EMOJOO_1021930,first
AB,DonA__EMOJOO_1021955,10,10,DonA,EMOJOO_1021955,first
AB,DonA__EMOJOO_1022110,10,10,DonA,EMOJOO_1022110,first
AB,DonA__EMOJOO_1022115,10,10,DonA,EMOJOO_1022115,first
AB,DonA__EMOJOO_1022120,10,10,DonA,EMOJOO_1022120,first
AB,DonA__EMOJOO_1022125,10,10,DonA,EMOJOO_1022125,first
AB,DonA__EMOJOO_1022130,10,10,DonA,EMOJOO_1022130,first
AB,DonA__EMOJOO_1022185,10,10,DonA,EMOJOO_1022185,first
AB,DonA__EMOJOO_1022525,10,10,DonA,EMOJOO_1022525,first
AB,DonA__EMOJOO_1023590,10,10,DonA,EMOJOO_1023590,first
AB,DonA__EMOJOO_1023795,10,10,DonA,EMOJOO_1023795,first
AB,DonA__EMOJOO_1024430,10,10,DonA,EMOJOO_1024430,first
AB,DonA__EMOJOO_1024435,10,10,DonA,EMOJOO_1024435,first
AB,DonA__EMOJOO_1024440,10,10,DonA,EMOJOO_1024440,first
AB,DonA__EMOJOO_1024445,10,10,DonA,EMOJOO_1024445,first
AB,DonA__EMOJOO_1024450,10,10,DonA,EMOJOO_1024450,first
AB,DonA__EMOJOO_1024455,10,10,DonA,EMOJOO_1024455,first
AB,DonA__EMOJOO_1024460,10,10,DonA,EMOJOO_1024460,first
AB,DonA__EMOJOO_1024465,10,10,DonA,EMOJOO_1024465,first
AB,DonA__EMOJOO_1024470,10,10,DonA,EMOJOO_1024470,first
AB,DonA__EMOJOO_1024475,10,10,DonA,EMOJOO_1024475,first
AB,DonA__EMOJOO_1024480,10,10,DonA,EMOJOO_1024480,first
AB,DonA__EMOJOO_1024485,10,10,DonA,EMOJOO_1024485,first
AB,DonA__EMOJOO_1024490,10,10,DonA,EMOJOO_1024490,first
AB,DonA__EMOJOO_1027440,10,10,DonA,EMOJOO_1027440,first
AB,DonA__EMOJOO_1027450,10,10,DonA,EMOJOO_1027450,first
AB,DonA__EMOJOO_1028065,10,10,DonA,EMOJOO_1028065,first
AB,DonA__EMOJOO_1029080,10,10,DonA,EMOJOO_1029080,first
AB,DonA__EMOJOO_1029780,10,10,DonA,EMOJOO_1029780,first
AB,DonA__EMOJOO_1029785,10,10,DonA,EMOJOO_1029785,first
AB,DonA__EMOJOO_1029805,10,10,DonA,EMOJOO_1029805,first
AB,DonA__EMOJOO_1031210,10,10,DonA,EMOJOO_1031210,first
AB,DonA__EMOJOO_1031410,10,10,DonA,EMOJOO_1031410,first
AB,DonA__EMOJOO_1031415,10,10,DonA,EMOJOO_1031415,first
AB,DonA__EMOJOO_1031420,10,10,DonA,EMOJOO_1031420,first
AB,DonA__EMOJOO_103320,10,10,DonA,EMOJOO_103320,first
AB,DonA__EMOJOO_1034185,10,10,DonA,EMOJOO_1034185,first
AB,DonA__EMOJOO_1038415,10,10,DonA,EMOJOO_1038415,first
AB,DonA__EMOJOO_1038420,10,10,DonA,EMOJOO_1038420,first
AB,DonA__EMOJOO_1038425,10,10,DonA,EMOJOO_1038425,first
AB,DonA__EMOJOO_1038860,10,10,DonA,EMOJOO_1038860,first
AB,DonA__EMOJOO_1038955,10,10,DonA,EMOJOO_1038955,first
AB,DonA__EMOJOO_103905,10,10,DonA,EMOJOO_103905,first
AB,DonA__EMOJOO_103935,10,10,DonA,EMOJOO_103935,first
AB,DonA__EMOJOO_1040300,10,10,DonA,EMOJOO_1040300,first
AB,DonA__EMOJOO_1040305,10,10,DonA,EMOJOO_1040305,first
AB,DonA__EMOJOO_1040310,10,10,DonA,EMOJOO_1040310,first
AB,DonA__EMOJOO_1040315,10,10,DonA,EMOJOO_1040315,first
AB,DonA__EMOJOO_104060,10,10,DonA,EMOJOO_104060,first
AB,DonA__EMOJOO_1040610,10,10,DonA,EMOJOO_1040610,first
AB,DonA__EMOJOO_104105,10,10,DonA,EMOJOO_104105,first
AB,DonA__EMOJOO_1041565,10,10,DonA,EMOJOO_1041565,first
AB,DonA__EMOJOO_1041570,10,10,DonA,EMOJOO_1041570,first
AB,DonA__EMOJOO_1042545,10,10,DonA,EMOJOO_1042545,first
AB,DonA__EMOJOO_1043140,10,10,DonA,EMOJOO_1043140,first
AB,DonA__EMOJOO_1044620,10,10,DonA,EMOJOO_1044620,first
AB,DonA__EMOJOO_1047285,10,10,DonA,EMOJOO_1047285,first
AB,DonA__EMOJOO_1047290,10,10,DonA,EMOJOO_1047290,first
AB,DonA__EMOJOO_1047295,10,10,DonA,EMOJOO_1047295,first
AB,DonA__EMOJOO_1047305,10,10,DonA,EMOJOO_1047305,first
AB,DonA__EMOJOO_1048710,10,10,DonA,EMOJOO_1048710,first
AB,DonA__EMOJOO_1049765,10,10,DonA,EMOJOO_1049765,first
AB,DonA__EMOJOO_1049775,10,10,DonA,EMOJOO_1049775,first
AB,DonA__EMOJOO_104980,10,10,DonA,EMOJOO_104980,first
AB,DonA__EMOJOO_1050330,10,10,DonA,EMOJOO_1050330,first
AB,DonA__EMOJOO_1050335,10,10,DonA,EMOJOO_1050335,first
AB,DonA__EMOJOO_1050340,10,10,DonA,EMOJOO_1050340,first
AB,DonA__EMOJOO_1050345,10,10,DonA,EMOJOO_1050345,first
AB,DonA__EMOJOO_105040,10,10,DonA,EMOJOO_105040,first
AB,DonA__EMOJOO_105045,10,10,DonA,EMOJOO_105045,first
AB,DonA__EMOJOO_105050,10,10,DonA,EMOJOO_105050,first
AB,DonA__EMOJOO_105060,10,10,DonA,EMOJOO_105060,first
AB,DonA__EMOJOO_105070,10,10,DonA,EMOJOO_105070,first
AB,DonA__EMOJOO_105075,10,10,DonA,EMOJOO_105075,first
AB,DonA__EMOJOO_105165,10,10,DonA,EMOJOO_105165,first
AB,DonA__EMOJOO_1052130,10,10,DonA,EMOJOO_1052130,first
AB,DonA__EMOJOO_1052150,10,10,DonA,EMOJOO_1052150,first
AB,DonA__EMOJOO_105275,10,10,DonA,EMOJOO_105275,first
AB,DonA__EMOJOO_1052935,10,10,DonA,EMOJOO_1052935,first
AB,DonA__EMOJOO_1053655,10,10,DonA,EMOJOO_1053655,first
AB,DonA__EMOJOO_1054680,10,10,DonA,EMOJOO_1054680,first
AB,DonA__EMOJOO_1055055,10,10,DonA,EMOJOO_1055055,first
AB,DonA__EMOJOO_1055830,10,10,DonA,EMOJOO_1055830,first
AB,DonA__EMOJOO_1055835,10,10,DonA,EMOJOO_1055835,first
AB,DonA__EMOJOO_1055840,10,10,DonA,EMOJOO_1055840,first
AB,DonA__EMOJOO_1055845,10,10,DonA,EMOJOO_1055845,first
AB,DonA__EMOJOO_1055850,10,10,DonA,EMOJOO_1055850,first
AB,DonA__EMOJOO_1055855,10,10,DonA,EMOJOO_1055855,first
AB,DonA__EMOJOO_1058870,10,10,DonA,EMOJOO_1058870,first
AB,DonA__EMOJOO_1058875,10,10,DonA,EMOJOO_1058875,first
AB,DonA__EMOJOO_1058880,10,10,DonA,EMOJOO_1058880,first
AB,DonA__EMOJOO_1061160,10,10,DonA,EMOJOO_1061160,first
AB,DonA__EMOJOO_1061165,10,10,DonA,EMOJOO_1061165,first
AB,DonA__EMOJOO_1061170,10,10,DonA,EMOJOO_1061170,first
AB,DonA__EMOJOO_1061180,10,10,DonA,EMOJOO_1061180,first
AB,DonA__EMOJOO_1061595,10,10,DonA,EMOJOO_1061595,first
AB,DonA__EMOJOO_1064740,10,10,DonA,EMOJOO_1064740,first
AB,DonA__EMOJOO_106495,10,10,DonA,EMOJOO_106495,first
AB,DonA__EMOJOO_106505,10,10,DonA,EMOJOO_106505,first
AB,DonA__EMOJOO_106510,10,10,DonA,EMOJOO_106510,first
AB,DonA__EMOJOO_106555,10,10,DonA,EMOJOO_106555,first
AB,DonA__EMOJOO_106560,10,10,DonA,EMOJOO_106560,first
AB,DonA__EMOJOO_1065690,10,10,DonA,EMOJOO_1065690,first
AB,DonA__EMOJOO_1065695,10,10,DonA,EMOJOO_1065695,first
AB,DonA__EMOJOO_1065705,10,10,DonA,EMOJOO_1065705,first
AB,DonA__EMOJOO_1065710,10,10,DonA,EMOJOO_1065710,first
AB,DonA__EMOJOO_106575,10,10,DonA,EMOJOO_106575,first
AB,DonA__EMOJOO_106585,10,10,DonA,EMOJOO_106585,first
AB,DonA__EMOJOO_106590,10,10,DonA,EMOJOO_106590,first
AB,DonA__EMOJOO_106600,10,10,DonA,EMOJOO_106600,first
AB,DonA__EMOJOO_106615,10,10,DonA,EMOJOO_106615,first
AB,DonA__EMOJOO_106630,10,10,DonA,EMOJOO_106630,first
AB,DonA__EMOJOO_106635,10,10,DonA,EMOJOO_106635,first
AB,DonA__EMOJOO_106645,10,10,DonA,EMOJOO_106645,first
AB,DonA__EMOJOO_106650,10,10,DonA,EMOJOO_106650,first
AB,DonA__EMOJOO_106665,10,10,DonA,EMOJOO_106665,first
AB,DonA__EMOJOO_106670,10,10,DonA,EMOJOO_106670,first
AB,DonA__EMOJOO_106675,10,10,DonA,EMOJOO_106675,first
AB,DonA__EMOJOO_106680,10,10,DonA,EMOJOO_106680,first
AB,DonA__EMOJOO_106685,10,10,DonA,EMOJOO_106685,first
AB,DonA__EMOJOO_106690,10,10,DonA,EMOJOO_106690,first
AB,DonA__EMOJOO_1066945,10,10,DonA,EMOJOO_1066945,first
AB,DonA__EMOJOO_106695,10,10,DonA,EMOJOO_106695,first
AB,DonA__EMOJOO_106710,10,10,DonA,EMOJOO_106710,first
AB,DonA__EMOJOO_106720,10,10,DonA,EMOJOO_106720,first
AB,DonA__EMOJOO_1067420,10,10,DonA,EMOJOO_1067420,first
AB,DonA__EMOJOO_106750,10,10,DonA,EMOJOO_106750,first
AB,DonA__EMOJOO_106755,10,10,DonA,EMOJOO_106755,first
